timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-03-24T19:33:31,codecarbon,b21a49f3-89a6-4674-aec2-639e6522493a,7.454655885696411,6.595177901489882e-05,8.847058808099178e-06,42.5,19.87617096492062,23.945546150207523,8.799389087491566e-05,4.114725513992834e-05,4.952489801972131e-05,0.0001786660440345,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:33:35,codecarbon,05f9ea39-6458-4df4-8d69-198af539e5eb,2.2023308277130127,1.9983047316537354e-05,9.073590155067004e-06,42.5,22.184340247178763,23.945546150207523,2.5999738938278625e-05,1.3559177514055332e-05,1.4575969143317972e-05,5.413488559565193e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:36:29,codecarbon,90815aaf-613c-4e64-bc0d-8fa12db94a21,0.3921461105346679,3.7674579545582537e-06,9.607281197871752e-06,42.5,28.18155008544468,23.945546150207523,4.617728955215878e-06,3.0463913259781705e-06,2.542076107464672e-06,1.020619638865872e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:36:44,codecarbon,baf893f5-c1fc-441d-97b8-4e2575c2f940,12.92949390411377,0.0001112691590684,8.60584025126047e-06,42.5,17.5058404343887,23.945546150207523,0.0001526398585902,6.285810584205631e-05,8.593470001974406e-05,0.000301432664452,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:36:47,codecarbon,01192b59-5b87-4ce5-b047-323dfc2da12d,0.9691061973571776,9.810448520382572e-06,1.0123192429412145e-05,42.5,32.705744514559136,23.945546150207523,1.1429071757528518e-05,8.768062570052582e-06,6.379768578185008e-06,2.657690290576611e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:36:49,codecarbon,c96b6f76-2877-4c25-ba4d-aeb34d8b6063,0.2504012584686279,3.4730715362874456e-06,1.3870024286329925e-05,42.5,71.18904344712709,23.945546150207523,2.9444169667032034e-06,4.874170565938307e-06,1.5901041100410871e-06,9.4086916426826e-06,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:36:58,codecarbon,7d13b552-bc36-4782-9754-055968fa8940,7.150104284286499,6.191191342710115e-05,8.65888257926007e-06,42.5,18.047426756919187,23.945546150207523,8.439919087621901e-05,3.582975088595175e-05,4.74929425577623e-05,0.0001677218843199,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:37:02,codecarbon,c411f53d-75f9-442b-8ea4-3c19d45fef1c,2.2628023624420166,1.979253905852038e-05,8.746914616599688e-06,42.5,19.0002653334461,23.945546150207523,2.671363900105159e-05,1.1926953985996748e-05,1.4978198011547762e-05,5.36187909985961e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:37:30,codecarbon,c411f53d-75f9-442b-8ea4-3c19d45fef1c,30.254757165908813,0.0002522125658513,8.33629450298626e-06,42.5,14.54462952253217,23.945546150207523,0.000357162462506,0.0001250012111119,0.0002010903957875,0.0006832540694055,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:42:09,codecarbon,1008a29f-225f-42d8-882a-6bcc99de74a9,0.3868429660797119,3.848503296192194e-06,9.948489784351362e-06,42.5,31.80315401811121,23.945546150207523,4.543348650137584e-06,3.382224928016875e-06,2.500177927795259e-06,1.0425751505949715e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
